code,probability,prob_human_validation,final_ground_truth
Determines whether the retention policy meets the relevant rule.,0.75,,
"Generates a stable fingerprint for the authorization grant.
Retains the expected data shape.",0.75,,
Converts the OAuth session to the storage representation.,0.75,,
"Returns the display name associated with the ranking score.
Retains the expected data shape.",0.75,,
"Generates a stable fingerprint for the ranking score.
Maintains deterministic behavior across repeated runs.",0.75,,
Computes the metric derived from the OAuth session.,0.75,,
Returns the display name associated with the A/B assignment.,0.75,,
"Selects the preferred outcome for the authorization grant.
Maintains deterministic behavior across repeated runs.",0.75,,
Determines whether the recommendation list meets the relevant rule.,0.75,,
Checks the search query against its lifecycle policy.,0.80,,
"Builds the summary view of the compliance exception.
Retains the expected data shape.",0.80,,
"Returns the effective classification of the ranking score.
Maintains deterministic behavior across repeated runs.",0.80,,
Checks the compliance exception against its lifecycle policy.,0.80,,
Selects the preferred route for the retention policy.,0.80,,
"Derives the access decision for the data classification.
Uses the standard domain vocabulary.
The behavior remains predictable for an unchanged state.",0.80,,
"Builds the summary view of the search query.
Maintains deterministic behavior across repeated runs.",0.80,,
Constructs the canonical representation of the recommendation list.,0.80,,
"Constructs the canonical representation of the data classification.
Retains the expected data shape.",0.80,,
Derives the access decision for the A/B assignment.,0.80,,
"Returns the effective classification of the authorization grant.
Retains the expected data shape.",0.80,,
Builds the summary view of the A/B assignment.,0.80,,
Builds the summary view of the OAuth session.,0.80,,
Returns the effective classification of the retention policy.,0.80,,
Checks the query result page against its lifecycle policy.,0.80,,
"Checks the retention policy against its lifecycle policy.
Uses the standard domain vocabulary.
Its output remains stable across retries.",0.80,,
"Constructs the canonical representation of the search query.
Retains the expected data shape.",0.80,,
Checks the ranking score against its lifecycle policy.,0.80,,
Constructs the canonical representation of the compliance exception.,0.80,,
Derives the access decision for the feature experiment.,0.80,,
"Checks the OAuth session against its lifecycle policy.
Follows the configured processing rules.",0.80,,
"Returns the effective classification of the feature experiment.
Retains the expected data shape.",0.80,,
Constructs the canonical representation of the authorization grant.,0.80,,
"Constructs the canonical representation of the A/B assignment.
Maintains deterministic behavior across repeated runs.",0.80,,
Constructs the canonical representation of the feature experiment.,0.80,,
Builds the summary view of the authorization grant.,0.80,,
Constructs the canonical representation of the retention policy.,0.80,,
"Checks the A/B assignment against its lifecycle policy.
Follows the configured processing rules.",0.80,,
Selects the preferred route for the authorization grant.,0.80,,
Builds the summary view of the recommendation list.,0.80,,
Builds the summary view of the feature experiment.,0.80,,
"Derives the access decision for the search query.
Uses the standard domain vocabulary.
The behavior remains predictable for an unchanged state.",0.80,,
"Derives the access decision for the compliance exception.
Follows the configured processing rules.",0.80,,
"Builds the summary view of the ranking score.
Retains the expected data shape.",0.80,,
"Selects the preferred route for the data classification.
Follows the configured processing rules.",0.80,,
Checks the data classification against its lifecycle policy.,0.80,,
Selects the preferred route for the ranking score.,0.80,,
Selects the preferred route for the query result page.,0.80,,
"Returns the effective classification of the compliance exception.
Maintains deterministic behavior across repeated runs.",0.80,,
Selects the preferred route for the recommendation list.,0.80,,
Returns the effective classification of the data classification.,0.80,,
Checks the authorization grant against its lifecycle policy.,0.80,,
Constructs the canonical representation of the ranking score.,0.80,,
Returns the effective classification of the A/B assignment.,0.80,,
"Derives the access decision for the ranking score.
Follows the configured processing rules.",0.80,,
Constructs the canonical representation of the query result page.,0.80,,
