code_1,code_2,similarity,sim_human_validation,final_ground_truth
expand_incoming_json_payload,"Expand the JSON payload for the primary record in the active workflow.
Do not process optional related entries.",0.648928,,
sort_localization_bundle_local,"Sort the localization bundle for the primary record in the active workflow.
Use the current selection criteria.
Do not process optional related entries.",0.649571,,
route_workflow_feature_rollout,"Route the feature rollout to the appropriate handler for the primary record in the active workflow.
Report the latest state to the caller.
Do not process optional related entries.",0.650214,,
restore,"Restore the configuration file for the primary record in the active workflow.
Preserve unrelated state while the operation runs.
Do not process optional related entries.",0.650858,,
enqueue_background_import_job,"Enqueue the import job for the primary record in the active workflow.
Do not process optional related entries.",0.651501,,
rank_catalog_item,"Rank the catalog item for the primary record in the active workflow.
Return a stable value for downstream processing.
Do not process optional related entries.",0.652144,,
update_account_alias_incoming,"Update the account alias for the primary record in the active workflow.
Do not process optional related entries.",0.652788,,
monitor_background_task_batch,"Monitor the background task for the primary record in the active workflow.
Do not process optional related entries.",0.653431,,
paginate,"Paginate the pagination cursor for the primary record in the active workflow.
Do not process optional related entries.",0.654074,,
authorize_secure_account_alias,"Authorize use of the account alias for the primary record in the active workflow.
Do not expose protected details in the returned result.
Do not process optional related entries.",0.654718,,
restore,"Restore the account record for the primary record in the active workflow.
Apply the active configuration before committing changes.
Do not process optional related entries.",0.655361,,
encrypt_deployment_manifest,"Encrypt the deployment manifest for the primary record in the active workflow.
Do not expose protected details in the returned result.
Do not process optional related entries.",0.656004,,
retry_release_note_workflow,"Retry the release note for the primary record in the active workflow.
Keep the work within the current processing flow.
Do not process optional related entries.",0.656648,,
delete_workspace_content_block,"Delete the content block for the primary record in the active workflow.
Report the resulting status to the caller.
Do not process optional related entries.",0.657291,,
invalidate_dns_record_secure,"Invalidate the DNS record for the primary record in the active workflow.
Preserve unrelated state while the operation runs.
Do not process optional related entries.",0.657934,,
index_experiment_result_audit,"Index the experiment result for the primary record in the active workflow.
Use the configured source when an override is not supplied.
Do not process optional related entries.",0.658578,,
sync_retry_migration_plan,"Synchronize the migration plan for the primary record in the active workflow.
Use the configured source when an override is not supplied.
Do not process optional related entries.",0.659221,,
load_source_commit_retry,"Load the source commit for the primary record in the active workflow.
Do not process optional related entries.",0.659864,,
decrypt_trust_bundle_remote,"Decrypt the trust bundle for the primary record in the active workflow.
Apply the active security policy.
Do not process optional related entries.",0.660508,,
throttle_package_version_workspace,"Apply throttling to the package version for the primary record in the active workflow.
Report the latest state to the caller.
Do not process optional related entries.",0.661151,,
index_coupon_code_transaction,"Index the coupon code for the primary record in the active workflow.
Keep the operation scoped to the active workflow.
Do not process optional related entries.",0.661794,,
sort_rate_limit,"Sort the rate limit for the primary record in the active workflow.
Do not process optional related entries.",0.662437,,
